video_id,gloss,split,url,bbox,fps,frame_start,frame_end,source,video_path
14479,cut,train,https://www.signingsavvy.com/signs/mp4/8/8460.mp4,"[70, 20, 217, 191]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/14479.mp4
14481,cut,val,https://www.signingsavvy.com/signs/mp4/8/8668.mp4,"[71, 8, 223, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/14481.mp4
14482,cut,train,https://www.signingsavvy.com/signs/mp4/8/8672.mp4,"[58, 4, 219, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/14482.mp4
15099,decorate,train,https://www.signingsavvy.com/signs/mp4/14/14302.mp4,"[64, 9, 213, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15099.mp4
15100,decorate,test,https://www.signingsavvy.com/signs/mp4/6/6684.mp4,"[54, 9, 245, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15100.mp4
15101,decorate,val,https://www.signingsavvy.com/signs/mp4/7/7934.mp4,"[84, 15, 231, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15101.mp4
65451,decorate,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECORATE-1227.mp4,"[106, 17, 539, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65451.mp4
15103,decorate,train,http://www.aslsearch.com/signs/videos/decorate.mp4,"[192, 46, 580, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/15103.mp4
15093,decorate,train,https://media.spreadthesign.com/video/mp4/13/74965.mp4,"[55, 8, 264, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/15093.mp4
15094,decorate,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate%203-cUmXEazwV_E.mp4,"[174, 21, 1899, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/15094.mp4
15095,decorate,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate-3DpvG2tEL-Q.mp4,"[340, 47, 1677, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/15095.mp4
15096,decorate,val,https://media.asldeafined.com/vocabulary/1466907412.9093.mp4,"[53, 11, 576, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/15096.mp4
15166,deep,train,http://www.aslsearch.com/signs/videos/deep.mp4,"[228, 48, 507, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/15166.mp4
65453,deep,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEEP-1237.mp4,"[142, 16, 491, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65453.mp4
15157,deep,train,https://media.spreadthesign.com/video/mp4/13/93281.mp4,"[82, 36, 240, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/15157.mp4
15158,deep,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deep-rsqIbk2Jp-E.mp4,"[526, 94, 1439, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/15158.mp4
15159,deep,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Intense%2C%20Deep%2C%20%20Fracking-Gkd4jkxN0Yg.mp4,"[612, 68, 1762, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/15159.mp4
15160,deep,test,https://media.asldeafined.com/vocabulary/1466907507.22.mp4,"[127, 26, 521, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/15160.mp4
15162,deep,test,https://www.signingsavvy.com/signs/mp4/14/14648.mp4,"[43, 5, 234, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15162.mp4
15163,deep,val,https://www.signingsavvy.com/signs/mp4/5/5918.mp4,"[47, 4, 240, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15163.mp4
69292,deer,train,http://aslbricks.org/New/ASL-Videos/deer.mp4,"[88, 33, 527, 480]",25,1,-1,aslbrick,/Users/pratham/Programming/Hackathon/data/videos/69292.mp4
15180,deer,train,http://www.aslsearch.com/signs/videos/deer.mp4,"[187, 47, 571, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/15180.mp4
15171,deer,train,https://media.spreadthesign.com/video/mp4/13/311578.mp4,"[28, 22, 288, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/15171.mp4
15172,deer,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deer-NmHwkyJ7VTg.mp4,"[376, 46, 1770, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/15172.mp4
15173,deer,train,https://media.asldeafined.com/vocabulary/1466907540.8808.mp4,"[83, 6, 590, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/15173.mp4
15176,deer,train,https://www.signingsavvy.com/signs/mp4/23/23656.mp4,"[42, 4, 244, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15176.mp4
15177,deer,test,https://www.signingsavvy.com/signs/mp4/23/23657.mp4,"[44, 1, 236, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15177.mp4
15534,dentist,test,https://www.signingsavvy.com/signs/mp4/8/8399.mp4,"[79, 13, 225, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15534.mp4
65460,dentist,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DENTIST-2572.mp4,"[161, 6, 462, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65460.mp4
15537,dentist,val,http://www.aslsearch.com/signs/videos/dentist.mp4,"[186, 61, 545, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/15537.mp4
15528,dentist,train,https://media.spreadthesign.com/video/mp4/13/93289.mp4,"[81, 41, 232, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/15528.mp4
15529,dentist,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dentist.mp4,"[222, 16, 519, 414]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/15529.mp4
15530,dentist,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dentist-vBgLdeGFOSg.mp4,"[359, 20, 761, 480]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/15530.mp4
15531,dentist,val,https://media.asldeafined.com/vocabulary/1466908033.4604.mp4,"[136, 24, 528, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/15531.mp4
15533,dentist,train,https://www.signingsavvy.com/signs/mp4/8/8398.mp4,"[86, 15, 228, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/15533.mp4
69296,dirty,train,http://aslbricks.org/New/ASL-Videos/dirty.mp4,"[147, 13, 508, 480]",25,1,-1,aslbrick,/Users/pratham/Programming/Hackathon/data/videos/69296.mp4
16411,dirty,train,http://www.aslsearch.com/signs/videos/dirty.mp4,"[223, 49, 486, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/16411.mp4
16412,dirty,train,http://www.aslsearch.com/signs/videos/dirty.mp4,"[223, 49, 486, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/16412.mp4
65485,dirty,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIRTY-109.mp4,"[160, 18, 465, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65485.mp4
16404,dirty,train,https://media.spreadthesign.com/video/mp4/13/58456.mp4,"[46, 0, 253, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/16404.mp4
16405,dirty,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dirty.mp4,"[216, 16, 531, 414]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/16405.mp4
16406,dirty,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dirty%202-F9CzOjI2MPo.mp4,"[350, 14, 806, 480]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/16406.mp4
16407,dirty,test,https://media.asldeafined.com/vocabulary/1467770287.2443.mp4,"[42, 12, 529, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/16407.mp4
16409,dirty,test,https://www.signingsavvy.com/signs/mp4/14/14236.mp4,"[55, 11, 204, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/16409.mp4
16897,dive,train,https://www.signingsavvy.com/signs/mp4/14/14506.mp4,"[84, 13, 214, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/16897.mp4
65495,dive,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIVE-2743.mp4,"[131, 3, 518, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65495.mp4
16899,dive,test,http://www.aslsearch.com/signs/videos/dive.mp4,"[198, 63, 562, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/16899.mp4
16890,dive,val,https://media.spreadthesign.com/video/mp4/13/93949.mp4,"[65, 36, 229, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/16890.mp4
16891,dive,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%202-9FoEUKCydlc.mp4,"[517, 121, 1552, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/16891.mp4
16892,dive,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%203-6S9GpH11uqk.mp4,"[522, 148, 1744, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/16892.mp4
16893,dive,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive-kq5nxPOwkF4.mp4,"[533, 0, 1804, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/16893.mp4
16894,dive,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive-mw-2iRCBPFQ.mp4,"[537, 78, 1566, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/16894.mp4
16895,dive,train,https://media.asldeafined.com/vocabulary/1467771942.8053.mp4,"[72, 5, 573, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/16895.mp4
69301,down,train,http://aslbricks.org/New/ASL-Videos/down.mp4,"[195, 33, 887, 720]",25,1,-1,aslbrick,/Users/pratham/Programming/Hackathon/data/videos/69301.mp4
17436,down,train,http://www.aslsearch.com/signs/videos/down.mp4,"[186, 47, 495, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/17436.mp4
65526,down,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOWN-443.mp4,"[94, 16, 464, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65526.mp4
17428,down,train,https://media.spreadthesign.com/video/mp4/13/456772.mp4,"[17, 0, 236, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/17428.mp4
17429,down,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/down.mp4,"[221, 15, 523, 414]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/17429.mp4
17430,down,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Down-v7j6WiKpgiE.mp4,"[684, 82, 1578, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/17430.mp4
17431,down,train,https://media.asldeafined.com/vocabulary/1467773387.7792.mp4,"[35, 11, 535, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/17431.mp4
17433,down,train,https://www.signingsavvy.com/signs/mp4/9/9526.mp4,"[49, 12, 214, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/17433.mp4
69304,dry,train,http://aslbricks.org/New/ASL-Videos/dry.mp4,"[353, 40, 873, 720]",25,1,-1,aslbrick,/Users/pratham/Programming/Hackathon/data/videos/69304.mp4
17939,dry,train,http://www.aslsearch.com/signs/videos/dry.mp4,"[171, 65, 530, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/17939.mp4
65549,dry,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRY-122.mp4,"[165, 15, 452, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65549.mp4
17930,dry,train,https://media.spreadthesign.com/video/mp4/13/58435.mp4,"[37, 0, 256, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/17930.mp4
17931,dry,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dry-9PlaFkAxnC0.mp4,"[351, 13, 812, 480]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/17931.mp4
17932,dry,train,https://media.asldeafined.com/vocabulary/1468206787.7748.mp4,"[30, 0, 545, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/17932.mp4
17933,dry,train,https://media.asldeafined.com/vocabulary/1468206811.759.mp4,"[52, 9, 558, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/17933.mp4
17935,dry,train,https://www.signingsavvy.com/signs/mp4/22/22922.mp4,"[74, 27, 210, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/17935.mp4
17936,dry,test,https://www.signingsavvy.com/signs/mp4/8/8728.mp4,"[58, 10, 216, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/17936.mp4
69306,ear,train,http://aslbricks.org/New/ASL-Videos/ear.mp4,"[296, 36, 879, 720]",25,1,-1,aslbrick,/Users/pratham/Programming/Hackathon/data/videos/69306.mp4
18161,ear,train,http://www.aslsearch.com/signs/videos/ear.mp4,"[165, 53, 543, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/18161.mp4
65591,ear,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-2752.mp4,"[169, 8, 463, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65591.mp4
65590,ear,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-479.mp4,"[140, 20, 451, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65590.mp4
18154,ear,train,https://media.spreadthesign.com/video/mp4/13/399486.mp4,"[65, 3, 263, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/18154.mp4
18155,ear,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ear-u3A_4R1vxVg.mp4,"[684, 79, 1387, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/18155.mp4
18156,ear,test,https://media.asldeafined.com/vocabulary/1468207206.8095.mp4,"[98, 15, 545, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/18156.mp4
18158,ear,test,https://www.signingsavvy.com/signs/mp4/7/7045.mp4,"[60, 16, 224, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/18158.mp4
18204,earn,train,http://www.aslsearch.com/signs/videos/earn.mp4,"[182, 52, 540, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/18204.mp4
65594,earn,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EARN-813.mp4,"[161, 22, 456, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65594.mp4
18195,earn,train,https://media.spreadthesign.com/video/mp4/13/93340.mp4,"[73, 36, 239, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/18195.mp4
18196,earn,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Collect%252C%20Earn%252C%20Revenue.mp4,"[403, 39, 1067, 720]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/18196.mp4
18197,earn,train,https://media.asldeafined.com/vocabulary/1468347661.4698.mp4,"[111, 12, 544, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/18197.mp4
18199,earn,train,https://www.signingsavvy.com/signs/mp4/7/7466.mp4,"[49, 13, 222, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/18199.mp4
18225,earring,test,https://www.signingsavvy.com/signs/mp4/23/23620.mp4,"[85, 20, 210, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/18225.mp4
65595,earring,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EARRING-1289.mp4,"[158, 29, 496, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65595.mp4
18228,earring,train,http://www.aslsearch.com/signs/videos/earring.mp4,"[176, 52, 536, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/18228.mp4
18219,earring,val,https://media.spreadthesign.com/video/mp4/13/96295.mp4,"[61, 15, 265, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/18219.mp4
18220,earring,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Earring-Wg-8EetyTnc.mp4,"[768, 64, 1587, 1064]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/18220.mp4
18221,earring,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Piercing-PA30qTL0A58.mp4,"[699, 136, 1586, 1070]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/18221.mp4
65620,elephant,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EL/ELEPHANT-448.mp4,"[169, 15, 475, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65620.mp4
18779,elephant,train,http://www.aslsearch.com/signs/videos/elephant.mp4,"[182, 54, 547, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/18779.mp4
18770,elephant,train,https://media.spreadthesign.com/video/mp4/13/357962.mp4,"[58, 0, 260, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/18770.mp4
18771,elephant,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/elephant.mp4,"[227, 15, 526, 414]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/18771.mp4
18772,elephant,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Elephant-vXxG49Q21BA.mp4,"[594, 60, 1485, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/18772.mp4
18773,elephant,train,https://media.asldeafined.com/vocabulary/1468348945.9858.mp4,"[96, 6, 574, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/18773.mp4
18775,elephant,val,https://www.signingsavvy.com/signs/mp4/7/7422.mp4,"[71, 15, 220, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/18775.mp4
19239,english,train,http://www.aslsearch.com/signs/videos/english.mp4,"[190, 53, 542, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/19239.mp4
65634,english,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENGLISH-1311.mp4,"[169, 27, 481, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65634.mp4
19232,english,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/english.mp4,"[416, 55, 862, 720]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/19232.mp4
19233,english,train,https://media.asldeafined.com/vocabulary/1468376344.8514.mp4,"[89, 8, 584, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/19233.mp4
19236,english,train,https://www.signingsavvy.com/signs/mp4/22/22139.mp4,"[88, 18, 233, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/19236.mp4
19563,escape,train,https://www.signingsavvy.com/signs/mp4/8/8697.mp4,"[74, 13, 210, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/19563.mp4
65644,escape,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ES/ESCAPE-629.mp4,"[157, 16, 482, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65644.mp4
19567,escape,train,http://www.aslsearch.com/signs/videos/escape.mp4,"[197, 46, 524, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/19567.mp4
19557,escape,train,https://media.spreadthesign.com/video/mp4/13/456917.mp4,"[41, 0, 290, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/19557.mp4
19558,escape,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/escape.mp4,"[397, 62, 816, 720]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/19558.mp4
19559,escape,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Escape%202-kMcamniHFlw.mp4,"[686, 45, 1663, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/19559.mp4
19560,escape,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sprint%202-RCEYQI_MH8Y.mp4,"[651, 118, 1520, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/19560.mp4
19561,escape,test,https://media.asldeafined.com/vocabulary/1468377010.5698.mp4,"[80, 6, 615, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/19561.mp4
20369,expensive,train,https://www.signingsavvy.com/signs/mp4/23/23315.mp4,"[50, 20, 221, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/20369.mp4
20370,expensive,train,https://www.signingsavvy.com/signs/mp4/7/7479.mp4,"[56, 14, 218, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/20370.mp4
20373,expensive,train,http://www.aslsearch.com/signs/videos/expensive.mp4,"[174, 62, 555, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/20373.mp4
20363,expensive,train,https://media.spreadthesign.com/video/mp4/13/455597.mp4,"[54, 0, 254, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/20363.mp4
20364,expensive,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/expensive.mp4,"[436, 61, 823, 720]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/20364.mp4
20365,expensive,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Expensive-RMMiT-5ttAs.mp4,"[538, 75, 1442, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/20365.mp4
20366,expensive,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Expensive.mp4,"[382, 45, 1090, 720]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/20366.mp4
20367,expensive,test,https://media.asldeafined.com/vocabulary/1468379209.8415.mp4,"[43, 4, 563, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/20367.mp4
20445,explain,train,http://www.aslsearch.com/signs/videos/explain.mp4,"[196, 55, 555, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/20445.mp4
20435,explain,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/explain.mov,"[84, 11, 238, 180]",25,1,-1,elementalasl,/Users/pratham/Programming/Hackathon/data/videos/20435.mp4
20436,explain,train,https://media.spreadthesign.com/video/mp4/13/92972.mp4,"[74, 41, 239, 240]",25,1,-1,spreadthesign,/Users/pratham/Programming/Hackathon/data/videos/20436.mp4
20437,explain,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Describe%2C%20Explain-4_jchbhDv54.mp4,"[512, 80, 1625, 1073]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/20437.mp4
20438,explain,test,https://media.asldeafined.com/vocabulary/1468379465.5362.mp4,"[53, 0, 566, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/20438.mp4
20440,explain,test,https://www.signingsavvy.com/signs/mp4/22/22623.mp4,"[75, 21, 225, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/20440.mp4
20441,explain,val,https://www.signingsavvy.com/signs/mp4/23/23266.mp4,"[51, 23, 233, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/20441.mp4
65689,fast,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-130.mp4,"[156, 17, 505, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65689.mp4
21168,fast,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fast.mp4,"[404, 55, 804, 720]",25,1,-1,startasl,/Users/pratham/Programming/Hackathon/data/videos/21168.mp4
21187,fast,train,http://www.aslsearch.com/signs/videos/fast.mp4,"[221, 34, 482, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/21187.mp4
21169,fast,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%203-kBA38nM7l1Q.mp4,"[469, 63, 1895, 1080]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/21169.mp4
21172,fast,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%205-vBHU0GSIgMs.mp4,"[686, 91, 1588, 1069]",25,1,-1,signschool,/Users/pratham/Programming/Hackathon/data/videos/21172.mp4
65690,fast,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1388.mp4,"[174, 27, 464, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65690.mp4
21175,fast,train,https://media.asldeafined.com/vocabulary/1468463446.2434.mp4,"[97, 13, 554, 480]",25,1,-1,asldeafined,/Users/pratham/Programming/Hackathon/data/videos/21175.mp4
65691,fast,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1991.mp4,"[157, 22, 449, 370]",25,1,-1,aslsignbank,/Users/pratham/Programming/Hackathon/data/videos/65691.mp4
21182,fast,val,https://www.signingsavvy.com/signs/mp4/8/8564.mp4,"[70, 16, 212, 192]",25,1,-1,signingsavvy,/Users/pratham/Programming/Hackathon/data/videos/21182.mp4
21710,fight,train,http://www.aslsearch.com/signs/videos/combat2.mp4,"[157, 62, 576, 400]",25,1,-1,aslsearch,/Users/pratham/Programming/Hackathon/data/videos/21710.mp4
